DLN,EIN,FILING_TYPE,IRS990EZ_p3_DscrptnPrgrmSrvcAccmTxt,IRS990EZ_p3_PrmryExmptPrpsTxt,IRS990PF_p16b_RltnshpSttmntTxt,IRS990PF_p9a_DscrptnTxt,IRS990ScheduleO_ExplntnTxt,IRS990_p1_ActvtyOrMssnDsc,IRS990_p3_DscS,IRS990_p3_MssnDsc,OBJECT_ID,RETURN_ID,RETURN_TYPE,SUB_DATE,TAXPAYER_NAME,TAX_PERIOD,YEAR,Real_Year,ACCPER,ADDRESS,ASSETS,CASSETS,CFINSRC,CITY,CTAXPER,CTOTREV,EPOST,FILER,FIPS,FISYR_IMAGE,FNDNCD,FRCD,GEN,INCOME,IRS990n,LEVEL1,LEVEL2,LEVEL3,LEVEL4,MAJGRPB,MSA_NECH,NAICS,NAME,NTEE1,NTEECC,NTEECONF,NTEEFINAL,NTEESRC,NTMAJ10,NTMAJ12,NTMAJ5,OUTNCCS,OUTREAS,PFFRCD,PMSA,RANDNUM,RULEDATE,RandNum,SEC_NAME,STATE,SUBSECCD,TAXPER,YEAR_NCCS,ZFILER,ZIP5,cAssets,cFiler,cFinSrc,cTaxPer,cTotRev,czFiler,nteeConf,nteeFinal,nteeFinal1,ntmaj10,ntmaj12,ntmaj5
9.34932E+13,752215558,EFILE,,,,,BY 27%. SCIENCE IS NOW PROVING WHAT THE RIVER LEGACY FOUNDATION KNEW ALL ALONG ENVIRONMENTAL EDUCATION HELPS KID LEARN SCIENCE AND IMPROVE THEIR TEST SCORES.,"THE PURPOSE OF THE RIVER LEGACY FOUNDATION IS TO PROVIDE EXTRAORDINARY ENVIRONMENTAL EDUCATION PROGRAMS AND AUTHENTIC NATURE EXPERIENCES TO STUDENTS IN NORTH TEXAS. STATE SCIENCE STANDARDS FOR ALL GRADE LEVELS PLACES INCREASED EMPHASIS ON HANDS-ON AND OUTDOOR INVESTIGATIONS WHICH MAKE THE RIVER LEGACY ENVIRONMENTAL EDUCATION PROGRAMS MORE IMPORTANT THAN EVER. THE RIVER LEGACY FOUNDATION'S MISSION IS TO PRESERVE AND ENHANCE LAND ALONG THE TRINITY RIVER AND ITS TRIBUTARIES AS AN EXTRAORDINARY EDUCATIONAL, RECREATIONAL AND NATURAL RESOURCE.","THE RIVER LEGACY FOUNDATION SERVES 14,700 NORTH TEXAS FAMILIES AND CHILDREN ANNUALLY THROUGH ITS FIELD INVESTIGATION PROGRAMS AND MORE THAN 40,000 NORTH TEXANS VISIT THE LIVING SCIENCE CENTER EACH YEAR. NOT ONLY DO WE CONSERVE OUR SURROUNDING NATURAL WONDERLAND, BUT WE CONSIDER RIVER LEGACY PARKS A ""CLASSROOM WITHOUT WALLS"" TO EDUCATE YOUNG PEOPLE ON THE ENVIRONMENT, WATER, WILDLIFE AND HABITATS. OUR ENVIRONMENTAL EDUCATION PROGRAMS FOSTER SENSITIVITY TO, AND AN APPRECIATION FOR, THE NATURAL WORLD. OUR ENVIRONMENTAL EDUCATION PROGRAMS, FESTIVALS, SUMMER CLASSES, PRE-SCHOOL, HOME SCHOOL AND AFTER SCHOOL PROGRAMS OFFER A RICH CURRICULUM TO STUDENTS OF ALL INCOME LEVELS IN NORTH TEXAS. RESEARCH SUGGESTS CHILDREN WHO LEARN IN NATURE CAN INCREASE THEIR SCIENCE TESTING BY 27%. SCIENCE IS NOW PROVING WHAT THE RIVER LEGACY FOUNDATION KNEW ALL ALONG ENVIRONMENTAL EDUCATION HELPS KID LEARN SCIENCE AND IMPROVE THEIR TEST SCORES.","THE PURPOSE OF THE RIVER LEGACY FOUNDATION IS TO PROVIDE EXTRAORDINARY ENVIRONMENTAL EDUCATION PROGRAMS AND AUTHENTIC NATURE EXPERIENCES TO STUDENTS IN NORTH TEXAS. STATE SCIENCE STANDARDS FOR ALL GRADE LEVELS PLACES INCREASED EMPHASIS ON HANDS-ON AND OUTDOOR INVESTIGATIONS WHICH MAKE THE RIVER LEGACY ENVIRONMENTAL EDUCATION PROGRAMS MORE IMPORTANT THAN EVER. THE RIVER LEGACY FOUNDATION'S MISSION IS TO PRESERVE AND ENHANCE LAND ALONG THE TRINITY RIVER AND ITS TRIBUTARIES AS AN EXTRAORDINARY EDUCATIONAL, RECREATIONAL AND NATURAL RESOURCE.",2.02E+17,15832489,990,10/25/2018 12:01,RIVER LEGACY FOUNDATION,201712,2018,2017,12,703 NW GREEN OAKS BLVD,3779368,1952089,16eofinextract990.dat,ARLINGTON,201512,683777,,Y,48439,,15,10,,2218857,,PC,O,EN,C,C,1922,813312,RIVER LEGACY FOUNDATION,C,C30,,C30,,EN,EN,OT,IN,,,2800,0.26805446,198808,,,TX,3,201712,2018,N,76006,,,,,,,,,,,,
9.34931E+13,850488313,EFILE,,,,,,TO SUPPORT TEXAS LAND TRUSTS AND PROMOTE LAND CONSERVATION EFFORTS IN TEXAS. HOST STATEWIDE LAND CONSERVATION CONFERENCE TO EDUCATE CONSERVATION RELATED PROFESSIONALS AND VOLUNTEERS FROM ACROSS THE STATE.,"HOST TEXAS LAND CONSERVATION CONFERENCE HELD IN AUSTIN, TEXAS. ATTENDEES PARTICIPATE IN NUMEROUS EDUCATIONAL WORKSHOPS AND SEMINARS TO LEARN ABOUT CURRENT TOPICS IN OUR FIELD AND EMERGING ISSUES FROM OTHER EXPERIENCED LAND CONSERVATION PROFESSIONALS.##VARIOUS OUTREACH AND EDUCATION PROGRAMS INCLUDING EDUCATIONAL PUBLICATIONS, HOSTING OUR ANNUAL LAND TRUST LEADERSHIP SUMMIT, PROVISION OF SERVICES RELATED TO OUR STATEWIDE OUTREACH INITIATIVE, IMPROVEMENTS TO OUR WEBSITES AND OTHER OUTREACH TOOLS.",TO SUPPORT TEXAS LAND TRUSTS AND PROMOTE LAND,2.02E+17,15873219,990,11/5/2018 20:49,TEXAS LAND TRUST COUNCIL,201712,2018,2017,12,PO BOX 2677,445826,420045,16eofinextract990.dat,WIMBERLEY,201512,240920,,Y,48209,,15,10,,236157,,PC,O,EN,C,C,640,813312,TEXAS LAND TRUST COUNCIL,C,C34,,C34,,EN,EN,OT,IN,,,,0.829118785,200307,,,TX,3,201712,2018,N,78676,,,,,,,,,,,,
9.34932E+13,237221209,EFILE,,,,,,"TO PROVIDE A NON-PROFIT, EDUCATION, SCIENTIFIC ASSOCIATION OF MEMBERS; TO FOSTER AND PROMOTE CONTINUING DEVELOPMENT AND MAINTENANCE OF THE FORT WORTH BOTANIC GARDENS; TO ENCOURAGE CIVIC PLANTINGS AND BEAUTIFICATION AND TO CREATE PUBLIC INTEREST IN THE CONSERVATION OF NATURAL RESOURCES.","THE ORGANIZATION, IN CONJUNCTION WITH THE CITY OF FORT WORTH, IS RESPONSIBLE FOR THE OPERATION, MAINTENANCE, DEVELOPMENT AND PROMOTION OF THE FORT WORTH BOTANIC GARDENS (""BOTANIC GARDEN"") WITH PRIMARY EMPHASIS ON THE JAPANESE AND ROCK SPRINGS GARDENS PORTION OF THE BOTANIC GARDEN.##THE SOCIETY OPERATES A GIFT SHOP, IN THE JAPANESE GARDEN. THE GIFT SHOP SELLS EDUCATIONAL AND DECORATIVE ITEMS.","TO PROVIDE A NON-PROFIT, EDUCATION, SCIENTIFIC ASSOCIATION OF MEMBERS; TO FOSTER AND PROMOTE CONTINUING DEVELOPMENT AND MAINTENANCE OF THE FORT WORTH BOTANIC GARDENS; TO ENCOURAGE CIVIC PLANTINGS AND BEAUTIFICATION AND TO CREATE PUBLIC INTEREST IN THE CONSERVATION OF NATURAL RESOURCES.",2.02E+17,15829977,990,10/25/2018 1:00,FORT WORTH BOTANICAL SOCIETY INC,201709,2018,2017,9,3220 BOTANIC GARDEN BLVD,1766626,2773653,16eofinextract990.dat,FORT WORTH,201509,1024363,,Y,48439,,16,10,,991542,,PC,O,EN,C,C,1922,712130,FORT WORTH BOTANICAL SOCIETY,C,C41,,C41,,EN,EN,OT,IN,,,2800,0.591123069,197302,,,TX,3,201709,2018,N,76107,,,,,,,,,,,,
9.34932E+13,203398696,EFILE,,,,,,IMPROVING PUBLIC AND PARK LAND COMMUNITIES USING EDUCATIONAL AND VOCATIONAL TRAINING FOR AT-RISK YOUTH.,576 VOLUNTEERS PERFORMED CONSERVATION SERVICES AND PROVIDED EDUCATION TO SCHOOL AGE YOUTH AND ADULTS CONCERNED ABOUT THE EARTH.,"IMPROVING PUBLIC AND PARK LAND COMMUNITIES USING EDUCATIONAL AND VOCATIONAL TRAINING FOR AT-RISK YOUTH. APPROXIMATELY 576 VOLUNTEERS WORKED 2,499 HOURS IN SERVICE CONTRIBUTIONS TO THE COMMUNITY.",2.02E+17,15899205,990,11/9/2018 0:10,GROUNDWORK DALLAS,201712,2018,2017,12,3001 QUEBEC ST STE 201,783577,285650,16eofinextract990.dat,DALLAS,201512,511405,,Y,48113,,15,10,,945741,,PC,O,EN,C,C,1922,813312,GROUNDWORK DALLAS,C,C27,,C27,,EN,EN,OT,IN,,,1920,0.835910599,200712,,,TX,3,201712,2018,N,75247,,,,,,,,,,,,
9.34923E+13,203415046,EFILE,"Promote, protect, preserve and develop the Blue Hole Regional Park owned by the city of Wimberley, Hays County, Texas. To raise and administer the expenditure of funds to provide for (1) a master plan for the park; (2) the construction of park fcilities; and (3) the maintenance and operation of the park.","Promote, protect, preserve and develop the Blue Hole Regional Park owned by the city of Wimberley, Hays County, Texas. To raise and administer the expenditure of funds to provide for (1) a master plan for the park; (2) the construction of park fcilities; and (3) the maintenance and operation of the park.",,,,,,,2.02E+17,15933573,990EZ,11/21/2018 10:04,FRIENDS OF BLUE HOLE,201712,2018,2017,12,PO BOX 1601,74300,50509,16eofinextract990.dat,WIMBERLEY,201512,154621,,Y,48209,,15,10,,111705,,PC,O,EN,C,C,640,813312,FRIENDS OF BLUE HOLE,C,C32,,C32,,EN,EN,OT,IN,,,,0.191242608,200609,,,TX,3,201712,2018,N,78676,,,,,,,,,,,,
9.34933E+13,751678603,EFILE,,,,,,"THE ORGANIZATION SUPPORTS THE HISTORIC TEXAS GOVERNOR'S MANSION COLLECTIONS, GARDENS AND EDUCATIONAL PROGRAMS.","CONSERVATION, MAINTENANCE, CLEANING AND REPAIR OF THE HISTORIC MANSION COLLECTION OF FINE ART, DECORATIVE ARTS AND FURNISHINGS.##OTHER PROGRAMS INCLUDE EDUCATION PROJECTS, HOLIDAY AND FLORAL DECORATION IN THE MANSION, COLLECTION ACQUISITIONS AND ADDITIONS TO THE MANSION TABLEWARE USED FOR OFFICIAL EVENTS.VOLUNTEER HOURS:EDUCATION PROJECTS AND HOLIDAY TOTAL = 639.5 HOURS(DOCENTS FOR 575.5 HOURS AND HOLIDAY DECORATING 64 HOURS)##PROJECTS TO BEAUTIFY THE MANSION GARDENS WITH SEASONAL PLANTINGS, AND MAINTAIN GARDEN URNS AND CONTAINERS IN THE MANSION COLLECTION.","ORGANIZED IN 1979, THE ORGANIZATION (""FGM"") SUPPORTS THE HISTORICAL TEXAS GOVERNOR'S MANSION, A NATIONAL HISTORIC LANDMARK AND THE FOURTH OLDEST CONTINUOUSLY OCCUPIED GOVERNOR'S RESIDENCE IN THE U.S. THE SPECIFIC MISSION IS TO ACQUIRE, MAINTAIN, AND ENHANCE A COLLECTION OF MUSEUM QUALITY FINE AND DECORATIVE ARTS IN THE PUBLIC ROOMS OF THE MANSION. FGM ALSO MAINTAINS AND CURATES HISTORIC MANSION FURNISHINGS OWNED BY THE STATE IN ITS GOVERNOR'S MANSION COLLECTION. FGM PROVIDES COLLECTION MANAGEMENT AND CURATORIAL SERVICES FOR THE ENTIRE COLLECTION OF MORE THAN 1,000 OBJECTS. AN IMPORTANT GOAL IS TO EDUCATE THE PUBLIC ABOUT THE MANSION, ITS CONTENTS AND HISTORY, BY PROVIDING PUBLICATIONS, A WEB SITE, DOCENTS AND STUDENT PROGRAMS. FGM ALSO ENHANCES THE GROUNDS OF THE MANSION BY PROVIDING PRIVATE FUNDS FOR SEASONAL PLANTINGS AND IMPROVEMENTS. THE ORGANIZATION RAISES PRIVATE FUNDS FOR THE ABOVE PURPOSES THAT HELP PRESERVE THE HISTORIC CHARACTER OF THE SITE.",2.02E+17,15931932,990,11/21/2018 7:02,FRIENDS OF THE GOVERNORS MANSION,201712,2018,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34932E+13,237184499,EFILE,,,,,,TO PRESERVE A COLD WATER FISHERY IN A TWELVE MILE TAILWATER.,"STOCKED THE GUADALUPE RIVER WITH APPROXIMATELY 3,360 RAINBOW AND BROWN TROUT IN A TEN MILE STRETCH BELOW CANYON DAM TO AUGMENT THE TROUT POPULATION##PROVIDED ACCESS TO THE RIVER FOR APPROXIMATELY 538 ACTIVE MEMBERS THROUGH LEASE AGREEMENTS WITH LANDOWNERS ALONG THE RIVER##OTHER PROGRAM SERVICES","TROUT UNLIMITED IS A NON-PROFIT, CONSERVATION ORGANIZATION WHOSE MISSION IS TO CONSERVE, PROTECT, AND RESTORE NORTH AMERICA'S TROUT AND SALMON FISHERIES AND THEIR WATERSHEDS FOR THE BENEFITS OF FUTURE GENERATIONS.",2.02E+17,15787539,990,10/12/2018 13:48,GUADALUPE RIVER CHAPTER OF TROUT UNLIMITED,201709,2018,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34923E+13,421645381,EFILE,PRESERVATION OF CASTNER RANGE,PRESERVATION AND CONSERVATION OF LAND,,,,,,,2.02E+17,15904340,990EZ,11/14/2018 18:19,FRONTERA LAND ALLIANCE,201712,2018,2017,12,1201 N MESA ST NO D3,161049,163080,16eofinextractez.dat,EL PASO,201512,172114,,Y,48141,,15,10,,82610,,PC,O,EN,C,C,2320,813312,FRONTERA LAND ALLIANCE,C,C34,,C34,,EN,EN,OT,IN,,,,0.131395469,200412,,,TX,3,201712,2018,N,79902,,,,,,,,,,,,
9.34923E+13,237039786,EFILE,CONTRIBUTIONS TO ORGANIZATIONS THAT STIMULATE THE KNOWLEDGE AND LOVE OF GARDENING DESIGN AND CONSERVATION,SEE SCHEDULE O,,,,,,,2.02E+17,15892275,990EZ,11/8/2018 9:44,FOUNDERS GARDEN CLUB OF TEXAS,201806,2018,2018,6,25 HIGHLAND PARK VILLAGE,390497,238523,16eofinextractez.dat,DALLAS,201506,82352,,Y,48113,,15,10,,186915,,PC,O,EN,C,C,1922,813410,FOUNDERS GARDEN CLUB OF DALLAS,C,C42,,C42,,EN,EN,OT,IN,,,1920,0.315691793,197002,,,TX,3,201806,2018,N,75205,,,,,,,,,,,,
9.34933E+13,742739793,EFILE,,,,,,"CTRA's mission is to provide cooperative marketing of recyclable commodities, to promote the development of end-markets for recyclables in Texas, and to promote public education about recycling.","The Organization provided technical assistance to communities and groups interested in recycling. It served as their liaison between the public and private sector by negotiating contracts with haulers and end-market vendors at competitive prices. The collection, transport and sales of recyclables is coordinated by the Organization. The Organization also helped community recycling programs to effectively increase the amount and quality of collected recycled materials as well as maximize the efforts of those already recycling. Quality control at the cooperative level can impact the processor's or the mill's willingness to negotiate contracts. In return for the marketing and sale of commodities and other member services, the Organization received a 10% commission from the gross sales price received through the sales of any recyclable materials.","CTRA's mission is to provide cooperative marketing of recyclable commodities, to promote the development of end-markets for recyclables in Texas, and to promote public education about recycling.",2.02E+17,15940685,990,11/26/2018 6:24,COOPERATIVE TEAMWORK AND RECYCLING ASSISTANCE,201712,2018,2017,12,3355 BEE CAVE ROAD BUILDING 3,284752,302828,16eofinextract990.dat,AUSTIN,201512,54860,,Y,48453,,15,10,,98503,,PC,O,EN,C,C,640,813920,COOPERATIVE TEAMWORK & RECYCLING ASSISTANCE,C,C032,,C0320,,EN,EN,OT,IN,,,,0.32335073,199509,,,TX,3,201712,2018,N,78746,,,,,,,,,,,,
9.34912E+13,760288131,EFILE,,,"REVENUES RECEIVED FROM THE OPERATION OF A HOTEL, PUBLIC BEACH, CONVENTION CENTER, ANIMAL HABITAT, BOTANICAL GARDENS, THERAPEUTIC PROGRAMS FOR THE HANDICAPPED, THEATER PRODUCTIONS, MUSEUM, EDUCATIONAL PROGRAMS, AND OTHER PERMANENT OR SEASONAL EXHIBITS AND/OR ATTRACTIONS. FOR THE PARK BOARD OF THE CITY OF GALVESTON. REVENUES ARE DERIVED FROM ADMISSIONS, RENTALS, CONCESSIONS, AND FOOD AND BEVERAGE SALES RELATED TO OPERATIONS CONSISTENT WITH ITS CHARITABLE STATUS.##REVENUES RECEIVED FROM THE OPERATION OF THE MUNICIPAL GOLF COURSE FOR THE CITY OF GALVESTON. REVENUES ARE DERIVED FROM GREENS FEES, RENTALS, CONCESSIONS, MERCHANDISE AND FOOD AND BEVERAGE SALES RELATED TO OPERATIONS CONSISTENT WITH ITS CHARITABLE STATUS.","CONSTRUCTION/MAINTENANCE/RENOVATION OF FACILITIES AT MOODY GARDENS FOR THE PARK BOARD OF TRUSTEES, WHICH INCLUDE A MUSEUM, AQUARIUM, & HOTEL.##OPERATION OF PUBLIC FACILITIES AT MOODY GARDEN HOTEL CONFERENCE CENTER, AQUARIUM, THEATER, & RAINFOREST FOR THE PARK BOARD OF TRUSTEES & THE GOLF COURSE FOR THE CITY OF GAL##RENOVATION OF THE GOLF COURSE FOR THE CITY OF GALVESTON.",,,,,2.02E+17,15844224,990PF,10/29/2018 16:19,MOODY GARDENS INC,201709,2018,2017,9,PO BOX 59,35016543,,,GALVESTON,,,,Y,48167,,3,1,,58830138,,PF,O,EN,C,C,3362,712130,MOODY GARDENS INC,C,C41,,C41,,EN,EN,OT,IN,,,2920,0.689877555,198912,,,TX,3,201709,2018,N,77553,,,,,,,,,,,,
9.34931E+13,463372095,EFILE,,,,,,"FUND TEXAS CHOICE PROVIDES TRANSPORTATION AND ACCOMMODATION FOR LOW-INCOME INDIVIDUALS NEEDING ASSISTANCE WITH TRAVEL FUNDING TO AN ABORTION CLINIC. SERVICES ARE RENDERED IN THE FORM OF BUS OR PLANE TICKETS, MILEAGE REIMBURSEMENT AND HOTEL VOUCHERS. IN FY 2016-17, FUND TEXAS CHOICE SERVED APPROXIMATELY 1,400 PEOPLE.","PROVIDED CLIENTS WITH FREE OVERNIGHT STAYS AT SELECT LOCATIONS NEAR ABORTION CLINICS, ALLOWING CLIENTS WHO MUST TRAVEL LONG DISTANCES A PLACE TO SLEEP. THIS IS IMPORTANT FOR REASONS SURCH AS THE EXISTENCE OF A MANDATORY 24-HOUR WAITING PERIOD.##FOR PEOPLE WHO HAVE NO OTHER MEANS OF TRANSPORTATION, WE COVERED TRAVEL COSTS IN VARIOUS FORMS THAT BRING A CLIENT TO THEIR NEAREST ABORTION CLINIC TO 374 CLIENTS. DUE TO HB 2, THEIR ARE VERY FEW LOCATIONS WHERE ABORTIONS CAN BE PERFORMED, CAUSING SIGNIFICANT TRAVEL COSTS TO CLIENTS, MANY OF WHOM ARE UNABLE TO AFFORD THE COSTS.##IN THE 2016-2017 FISCAL YEAR THE ORGANIZATION REPONDED TO 968 HOTLINE CALLS FROM WOMEN WITH FAMILY PLANNING-RELATED ISSUES.","AT FUND TEXAS CHOICE, WE UNDERSTAND THE DIFFERENCE BETWEEN CHOICE AND ACCESS, ESPECIALLY AS IT RELATES TO OBTAINING AN ABORTION. THOUGH ABORTION MAY BE LEGAL, IT IS NOT ALWAYS A VIABLE OPTION WHEN IMPEDED BY ECONOMIC BARRIERS SUCH AS THE NEED TO TRAVEL LONG DISTANCES TO AN ABORTION CLINIC. FUND TEXAS CHOICE MAKES THE CHOICE OF ABORTION POSSIBLE FOR THOSE WHO NEED HELP PAYING FOR TRANSPORTATION AND/OR ACCOMMODATION FOR THEIR PROCEDURE. WE BELIEVE THAT PAYING FOR OUR CLIENTS' NEEDS PROVIDES THEM WITH THE SAME SET OF OPTIONS THAT ANOTHER PERSON WITH MORE ECONOMIC POWER WOULD HAVE IN THAT CIRCUMSTANCE. IN OTHER WORDS, WE BELIEVE THAT PAYING DIRECTLY FOR TRAVEL EMPOWERS OUR CLIENTS TO TAKE CONTROL OF THEIR OWN TRIP, WITH MAXIMUM PRIVACY AND MINIMAL RELIANCE ON OUR ORGANIZATION. IN SHORT, FUND TEXAS CHOICE'S MISSION IS TO PROVIDE THOSE WHO NEED TO TRAVEL FOR AN ABORTION WITH THE ECONOMIC MEANS TO MAKE THAT DECISION FOR THEMSELVES.",2.02E+17,15805546,990,10/18/2018 5:27,FUND TEXAS CHOICE,201706,2018,2017,6,3903 S CONGRESS AVE UNIT 41823,147441,178531,16eofinextract990.dat,AUSTIN,201506,244901,,Y,48453,,15,10,,191927,,PC,O,EN,C,C,640,813312,FUND TEXAS CHOICE,C,C99,,C99,,EN,EN,OT,IN,,,,0.371197463,199409,,,TX,3,201706,2018,N,78704,,,,,,,,,,,,
9.34913E+13,956816752,EFILE,,,,,,,,,2.02E+17,15951607,990PF,11/28/2018 9:25,ELIZABETH G BISHOP CHARITABLE TRUST,201807,2018,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34933E+13,746049372,EFILE,,,,,,TO SUSTAIN A PUBLIC GARDEN CENTER AND PROVIDE EDUCATIONAL TOURS FOR THE PUBLIC.,TO SUSTAIN A PUBLIC GARDEN AND PROVIDE EDUCATIONAL PROGRAMS FOR THE PUBLIC.,TO SUSTAIN A PUBLIC GARDEN CENTER AND PROVIDE EDUCATIONAL TOURS FOR THE PUBLIC.,2.02E+17,15923963,990,11/19/2018 21:16,TEXAS GARDEN CLUBS,201805,2018,2018,5,6088 BABE ZAHARIAS DR,917076,1095854,16eofinextract990.dat,BEAUMONT,201605,197748,,Y,48245,,16,10,,224808,,PC,O,EN,C,C,840,813410,TEXAS GARDEN CLUBS INC,C,C42,,C42,,EN,EN,OT,IN,,,,0.268536727,199301,,2035 BEAUMONT COUNCIL OF G C,TX,3,201805,2018,N,77705,,,,,,,,,,,,
9.34932E+13,752390840,EFILE,,,,,,MANAGEMENT AND OPERATION OF THE ARBORETUM.,MANAGE AND OPERATE ARBORETUM AND BOTANICAL GARDENS.,MANAGEMENT AND OPERATION OF THE ARBORETUM.,2.02E+17,15895522,990,11/8/2018 17:54,EAST TEXAS ARBORETUM AND BOTANICAL SOCIETY INC,201712,2018,2017,12,1601 PATTERSON RD,1434773,1593783,16eofinextract990.dat,ATHENS,201512,273956,,Y,48213,,15,10,,208651,,PC,O,EN,C,C,1922,712130,EAST TEXAS ARBORETUM AND BOTANICAL,C,C41,,C41,,EN,EN,OT,IN,,,1920,0.253088795,199204,,,TX,3,201712,2018,N,75751,,,,,,,,,,,,
9.34923E+13,752111043,EFILE,MEMBERS MEET SEVERAL TIMES A YEAR TO DISCUSS GARDENING AND FLOWER ARRANGING OTHER ACTIVITIES INCLUDE AN ANNUAL COCKTAIL PARTY CHILDRENS PARTY CHRISTMAS COFFEE AND THE##ANNUAL FLOWER SHOW AND HIGH TEA WHICH TAKES PLACE EACH SPRING,GARDENING AND FLOWER ARRANGING,,,,,,,2.02E+17,15914566,990EZ,11/16/2018 11:36,JUNIOR GROUP OF THE DALLAS GARDEN CLUB,201805,2018,2018,5,7000 PARK LN,0,65469,core2014pc,DALLAS,201505,27420,,Y,48113,,16,20,,0,,PC,O,EN,C,C,1922,813410,TEXAS GARDEN CLUBS INC,C,C42,,C42,,EN,EN,OT,IN,,,1920,0.762900691,199301,,193 JR GROUP OF DALLAS GARDEN CLUB,TX,3,201805,2018,Y,75205,,,,,,,,,,,,
9.34923E+13,464435521,EFILE,THE LV PROJECT PARTNERS WITH LIKE MINDED ORGANIZATIONS TO FURTHER LIFE VEST AWARENESS AND WATER SAFETY EDUCATION.##THE LV PROJECT PROVIDES GRANTS & FINANCIAL ASSISTANCE TO VARIOUS CHARITABLE ORGANIZATIONS WHICH PROVIDE EDUCATION NEEDS AND OTHER LIFE ESSENTIALS TO THOSE LESS FORTUNATE. IT ALSO PROVIDES BENEVOLENCE TO INDIVIDUALS.,"THE LV PROJECT EXISTS TO HELP PEOPLE BE BUOYANT, NOT JUST ON LAKES, BUT IN LIFE.",,,"THE LV PROJECT EXISTS TO HELP PEOPLE BE BUOYANT, NOT JUST ON LAKES, BUT IN LIFE.",,,,2.02E+17,15933494,990EZ,11/21/2018 10:02,LV PROJECT INC,201712,2018,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34913E+13,916093356,EFILE,,,,,,,,,2.02E+17,15951314,990PF,11/28/2018 8:11,ALEX BERGSTROM TRUST,201807,2018,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34933E+13,752955573,EFILE,,,,,,"TO PROMOTE THE IMPROVEMENT OF THE TRINITY RIVER CORRIDOR IN DALLAS, TX","THE TRINITY RIVER LEVEE RUN AND OTHER ACTIVITIES AT THE ""ALL OUT TRINITY"" EVENT, THE ANNUAL LUNCHEON, AND OTHER GATHERINGS ALLOW PARTICIPANTS TO BUILD AN AWARENESS OF THE TRINITY RIVER PROJECT AND GARNER SUPPORT FOR THE NEED TO FURTHER THE PROJECT.","TO PROMOTE THE IMPROVEMENT OF THE TRINITY RIVER CORRIDOR IN DALLAS, TX",2.02E+17,15947204,990,11/27/2018 12:21,TRINITY RIVER COMMISSION INC DBA TRINITY COMMONS FOUNDATION INC,201712,2018,2017,12,12900 PRESTON ROAD,51299,130654,16eofinextract990.dat,DALLAS,201512,270721,,Y,48113,,15,10,,289206,,PC,O,EN,C,C,1922,813312,TRINITY RIVER COMMISSION FOUNDATION INC,C,C30,,C30,,EN,EN,OT,IN,,,1920,0.23751544,200111,,,TX,3,201712,2018,N,75230,,,,,,,,,,,,
9.34913E+13,756036333,EFILE,,,,N/A,,,,,2.02E+17,15938789,990PF,11/23/2018 18:29,HARRY S MOSS FOUNDATION,201711,2018,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
