"","ein","real_year","name","address","fips","assets","income","lon","lat"
"1357",201556341,2017,"WILDLIFE HABITAT FEDERATION","11610 FM 1094 RD, SEALY, TX 77474",48015,642667,458920,-96.3063099,29.855356
"1358",201847551,2017,"TRINITY BASIN CONSERVATION FOUNDATION","PO BOX 600190, DALLAS, TX 75201",48113,0,0,-96.7982519,32.783617
"1359",201896071,2017,"COASTAL PRAIRIE CHAPTR OF THE TEXAS MASTER NATURALISTS INCORPORATED","1402 BAND RD, ROSENBERG, TX 77471",48157,23726,55959,-95.8097985,29.5165904
"1360",201976730,2018,"FORUM OF CIVICS FOUNDATION","2503 WESTHEIMER RD, HOUSTON, TX 77098",48201,1310544,368225,-95.417969,29.7420042
"1361",201991058,2017,"SIBLEY ENVIRONMENTAL LEARNING CENTER FOUNDATION INC","1307 E WADLEY AVE, MIDLAND, TX 79705",48329,602983,482941,-102.0703552,32.03296
"1362",202110579,2017,"JASPER ARBORETUM AND SANDY CREEK NATURE TRAIL BOARD INCORPORATED","PO BOX 567, JASPER, TX 75951",48241,0,0,-94.0028421,30.9216998
"1363",202422242,2017,"ARBORETUM MARKET INVESTMENT GROUP INC","5910 N CENTRAL EXPY STE 1200, DALLAS, TX 75231",48113,53783783,3796067,-96.7752494,32.8386211
"1364",204467651,2017,"HOMEBASE TEXAS","500 W BEN WHITE BLVD, AUSTIN, TX 78704",48453,2232221,450401,-97.7679018,30.226645
"1365",205267886,2017,"TEXAS FOUNDATION FOR INNOVATIVE COMMUNITIES","1108 LAVACA STREET NO 110-17, AUSTIN, TX 78767",48453,6352,334957,-97.7434527,30.2743198
"1366",205508016,2016,"TEXAS CLEAN AIR CITIES COALITION","1500 MARILLA ROOM 2BS, DALLAS, TX 75201",48113,0,0,-96.7973422,32.7761807
"1367",208043772,2017,"KYLE LAKE FOUNDATION","PO BOX 6776, TYLER, TX 75711",48423,273223,103002,-95.300709,32.3261819
"1368",223872351,2017,"TWELVE HILLS NATURE CENTER INC","PO BOX 224926, DALLAS, TX 75222",48113,90288,31855,-96.8,32.7799975
"1369",237109965,2017,"STREAMS & VALLEYS INC","2918 WINGATE ST, FORT WORTH, TX 76185",48439,979298,698670,-97.3596953,32.7568352
"1370",237221304,2017,"WOODLAND HILLS TRAIL ASSOCIATION","6842 N SAM HOUSTON PKWY W, HOUSTON, TX 77064",48201,792769,240044,-95.5278664,29.9369528
"1371",237291903,2017,"LAKEWOOD FOREST FUND INC","12415 LOUETTA RD, CYPRESS, TX 77429",48201,1421432,1620903,-95.6063942,29.9963237
"1372",237375815,2017,"DALLAS ARBORETUM & BOTANICAL","8617 GARLAND RD, DALLAS, TX 75218",48113,114067792,33642054,-96.7139551,32.8241651
"1373",237408422,2017,"VET TRIIP INC","PO BOX 460902, SAN ANTONIO, TX 78246",48029,98757,222258,-98.4807646,29.5330372
"1374",237417511,2017,"AMERICAN SOCIETY OF INTERIOR DESIGNERS INC","7026 OLD KATY RD STE 285, HOUSTON, TX 77024",48201,519961,281688,-95.4454596,29.7856286
"1375",237419890,2017,"THE GARDEN CLUB OF AUSTIN INC","652 S MONROE ST, LA GRANGE, TX 78945",48149,0,0,-96.8705137,29.9024435
"1376",260651953,2017,"TEXAS CENTER FOR ALTERNATIVE FUELRESEARCH AND DEVELOPMENT","922 DANFORTH PL, ARLINGTON, TX 76017",48439,0,0,-97.1221628,32.6494269
"1377",261378231,2017,"WARBLER WOODS BIRD SANCTUARY","19349 OLD WIEDERSTEIN RD, SCHERTZ, TX 78108",48187,7524,32397,-98.2418072,29.609414
"1378",261564909,2017,"CONSERVE EAST TEXAS","PO BOX 154540, LUFKIN, TX 75915",48005,0,0,-94.7623534,31.339412
"1379",261618125,2016,"RAINFOREST PARTNERSHIP","PO BOX 49268, AUSTIN, TX 78765",48453,37368,177690,-97.7430608,30.267153
"1380",262117714,2017,"CLEANTX FOUNDATION INC","PO BOX 1296, AUSTIN, TX 78759",48453,0,0,-97.7525352,30.401356
"1381",262197283,2016,"AUSTIN GREEN ART","7006 MEADOR AVE, AUSTIN, TX 78753",48453,1382,525,-97.697162,30.32821
"1382",262853072,2016,"CLIMBERS OF HUECO TANKS COALITION","6604 HERITAGE RIDGE WAY, EL PASO, TX 79912",48141,4404,3845,-106.5407529,31.8778736
"1383",263060991,2016,"CITIZENS FOR AFFORDABLE ENERGY INC","1302 WAUGH DR 940, HOUSTON, TX 77019",48201,0,0,-95.3983905,29.7551592
"1384",263638933,2016,"TEXAS INSTITUTE","2701 N HILL TER, CLEBURNE, TX 75093",48085,1,0,-97.3240206,32.4180912
"1385",264777238,2017,"WOMENS ENERGY NETWORK-NORTH TEXAS","5221 N O CONNOR BLVD STE 1100, IRVING, TX 75201",48113,73164,59130,-96.9379387,32.8707449
"1386",264802013,2017,"FRIENDS FOR GOOD","26423 BAYOU VISTA CIR, KATY, TX 77494",48157,0,0,-95.8330349,29.7708299
"1387",270046191,2016,"TEXAS ALLIANCE FOR RESPONSIBLE GROWTH ENVIRONMENT TRANSPORTATION","820 GESSNER RD STE 1310, HOUSTON, TX 77024",48201,13334,70180,-95.5436072,29.7777523
"1388",270326758,2017,"DALLAS IS GARDENING INC","12408 MATISSE LN, DALLAS, TX 75230",48113,40160,21689,-96.8061507,32.9184633
"1389",270505879,2017,"INTERNATIONAL MARITIME AND ENERGY CENTER OF HOUSTON","203 IVY AVE, DEER PARK, TX 77536",48201,28441,0,-95.1213024,29.7088947
"1390",271310367,2017,"HEALTHCODE","1607 WATERSTON AVE, AUSTIN, TX 78703",48453,8202,172267,-97.7594328,30.2807395
"1391",273050761,2017,"GALVESTON ISLAND TREE CONSERVANCY","PO BOX 2123, GALVESTON, TX 77553",48167,228164,71176,-94.79545,29.3026
"1392",273286641,2017,"PORT OF HOUSTON PARTNERS IN MARITIME EDUCATION INC","111 EAST LOOP N, HOUSTON, TX 77029",48201,0,0,-95.2724072,29.7299971
"1393",273768198,2017,"WOODS & WATER KIDS ADVENTURES INC","6315B FM 1488 RD, MAGNOLIA, TX 77354",48339,74006,153285,-95.5643531,30.2218273
"1394",274287579,2017,"GULF COAST COMMERCIAL RE NETWORK INC","7500 SAN FELIPE ST, HOUSTON, TX 77092",48201,66064,82595,-95.5022395,29.7508017
"1395",274815396,2016,"GRID EARTH PROJECT","11209 THORNY BROOK TRL, AUSTIN, TX 78750",48453,5614,6857,-97.812195,30.4595657
"1396",275011623,2015,"EATON HILL NATURE CENTER & PRESERVE","PO BOX 491, SONORA, TX 76950",48435,9818,68910,-100.6434273,30.5668484
"1397",300028134,2017,"DEVILS SINKHOLE SOCIETY INC","101 N SWEETEN ST, ROCKSPRINGS, TX 78880",48137,0,0,-100.2086439,30.01582
"1398",300197688,2017,"LA FRONTERA CONSERVATION FUND","PO BOX 272, EL PASO, TX 79943",48141,1263581,8402,-106.49,31.76
"1399",300276347,2017,"HOUSTON REGIONAL MONITORING CORPORATION","3720 DECKER DR, BAYTOWN, TX 77520",48201,3203707,2676153,-95.0065221,29.7648933
"1400",300287080,2018,"FRIENDS OF MANDELL PARK","PO BOX 66551, HOUSTON, TX 77266",48201,86068,32130,-95.3698028,29.7604267
"1401",311721705,2016,"ANGLICAN COMMUNION COMPASS ROSE SOCIETY INC","1225 TEXAS ST, HOUSTON, TX 77002",48201,25320,788869,-95.3600412,29.7588165
"1402",320108650,2015,"HOUSTON AREA URBAN FORESTRY COUNCIL","2040 NORTH LOOP W STE 380, HOUSTON, TX 77018",48201,9480,9251,-95.4401918,29.8114837
"1403",331092397,2017,"BOB JONES NATURE CENTER","355 E BOB JONES RD, SOUTHLAKE, TX 76092",48439,23631,236571,-97.148441,32.99783
"1404",352300551,2017,"SAN ANTONIO ARBORIST ASSOCIATION","PO BOX 201531, SAN ANTONIO, TX 78220",48029,0,0,-98.4058606,29.4039121
"1405",371602829,2013,"J C CALM FOUNDATION INCORPORATED","883 FM 400, WILSON, TX 79381",48305,1,0,-101.7475815,33.2954781
"1406",371664948,2017,"C & R KUTTBOTTLE INC","857 COUNTY ROAD 2041, NACOGDOCHES, TX 75965",48347,0,0,-94.6182328,31.70647
"1407",383801620,2016,"SAVE THE LAMPASAS RIVER INC","1934 DUNSTAN RD, HOUSTON, TX 77005",48201,2760,0,-95.4064109,29.7217937
"1408",411909838,2016,"RAINFOREST CAFE FRIENDS OF THE FUTURE FOUNDATION","1510 WEST LOOP SOUTH ATTN TAX DEPT, HOUSTON, TX 77027",48201,1283472,116578,-95.4565321,29.7524771
"1409",421602181,2017,"SAN ANTONIO RIVER FOUNDATION","PO BOX 830045, SAN ANTONIO, TX 78283",48029,8479510,4674901,-98.5030929,29.4134586
"1410",432080187,2016,"EAST SHORE COMMUNITY ASSOCIATION","2204 TIMBERLOCH PL STE 180, THE WOODLANDS, TX 77380",48339,551201,1391857,-95.4699992,30.159091
"1411",451534931,2016,"BARNETT SHALE WATER CONSERVATION AND MANAGEMENT COMMITTEE INC","PO BOX 17206, FORT WORTH, TX 76102",48439,0,0,-97.3307658,32.7554883
"1412",452642769,2017,"KEEP AUBREY BEAUTIFUL","PO BOX 224, AUBREY, TX 76227",48121,0,0,-96.986118,33.3042834
"1413",452701367,2017,"MISSION VERDE ALLIANCE","PO BOX 15856, SAN ANTONIO, TX 78212",48029,0,0,-98.4936282,29.4241219
"1414",453230780,2017,"POWER PLANTING INTERNATIONAL","PO BOX 277, WAXAHACHIE, TX 75168",48139,0,0,-96.8461247,32.3873684
"1415",453662285,2017,"SOUTH CENTRAL PARTNERSHIP FOR ENERGY EFFICIENCY AS A RESOURCE","3103 BEE CAVES RD STE 135, AUSTIN, TX 78746",48453,1229287,1561097,-97.7983477,30.2720883
"1416",453929881,2017,"MERCURY ONE INC","350 E ROYAL LN STE 119, IRVING, TX 75014",48113,6097340,21541144,-96.9408782,32.8939867
"1417",454477343,2017,"CULLINAN PARK CONSERVANCY","PO BOX 422, SUGAR LAND, TX 77487",48157,142966,414268,-95.636695,29.6178751
"1418",455242196,2016,"WATER QUEST INC","PO BOX 2969, ODESSA, TX 79760",48135,0,0,-102.3665236,31.8463268
"1419",455518326,2017,"TEXAS CLEAN ENERGY COALITION","327 CONGRESS AVE STE 450, AUSTIN, TX 78701",48453,169442,414500,-97.7431768,30.2659386
"1420",460809569,2017,"INTERNATIONAL SOIL AND WATER ENVIRONMENTAL EDUCATION PROGRAM IN","2008 CAMPBELL CT, COLLEGE STA, TX 77845",48041,180023,87909,-96.2134985,30.5713737
"1421",461838071,2017,"JEFFERSON RAILWAY AND WETLANDS FOUNDATION","PO BOX 652, JEFFERSON, TX 75657",48315,0,0,-94.3464124,32.7562959
"1422",462032861,2017,"GUADALUPE RIVER ASSOCIATION INC","PO BOX 54, SPRING BRANCH, TX 78070",48091,0,0,-98.4121497,29.9096461
"1423",462465799,2016,"FREDERICKSBURG SHINES","PO BOX 24738, FREDERICKSBURG, TX 78624",48171,0,0,-98.8719843,30.2752011
"1424",462620036,2017,"GULF COAST COALITION OF CITIES","816 CONGRESS AVE STE 1900, AUSTIN, TX 78701",48453,15955,17241,-97.7425615,30.2707449
"1425",463275286,2017,"VASUDHA FOUNDATION USA INC","2850 FIELD LINE DR, SUGAR LAND, TX 77479",48157,21604,325171,-95.6107867,29.5833945
"1426",463283253,2017,"MITIGATION FUTURES CONSERVANCY","610 ELM ST STE 300, MCKINNEY, TX 75069",48085,286274,69546,-96.6108607,33.1849925
"1427",463306811,2017,"HOT WELLS CONSERVANCY","4251 VALLEYFIELD ST, SAN ANTONIO, TX 78222",48029,0,0,-98.413218,29.3764123
"1428",463567636,2016,"AUSTIN ADAM INC","5301 SOUTHWEST PKWY STE 400, AUSTIN, TX 78735",48453,1,0,-97.8420947,30.2421177
"1429",463836254,2017,"KEEP YORKTOWN BEAUTIFUL","515 W 1ST ST, YORKTOWN, TX 78164",48123,36207,20420,-97.5101286,28.9737306
"1430",463895729,2017,"TEXANS FOR CLEAN WATER INC","1901 LEXINGTON ST, HOUSTON, TX 77098",48201,7511,250000,-95.4071881,29.7315509
"1431",464214658,2017,"EPICC - ENVIRONMENTAL PROTECTION IN THE INTEREST OF CALDWELL COUNTY","5115 BARTH RD, LOCKHART, TX 78644",48055,9393,2084,-97.640649,29.960721
"1432",464285669,2017,"BAY AREA COASTAL PROTECTION ALLIANCE","18045 SATURN LN, HOUSTON, TX 77058",48201,59177,102150,-95.0918746,29.5495319
"1433",464341951,2017,"THIRSTY GROUND INTERNATIONAL","938 LINDA VISTA DR, CORP CHRISTI, TX 78416",48355,20960,278522,-97.4452132,27.7477226
"1434",465427185,2017,"TEXAS WATER SMART FOUNDATION","4218 MYSTIC LN, NACOGDOCHES, TX 75965",48347,15058,58000,-94.6101235,31.6512063
"1435",465657859,2017,"TEXAS COUNCIL OF ROYALTY OWNERS","1122 COLORADO ST APT 1510, AUSTIN, TX 78701",48453,41675,137600,-97.7428714,30.2740837
"1436",471042976,2016,"GAIA SOUL ALLIANCE FOUNDATION","927 ALAMO PLAZA DR, CEDAR PARK, TX 78613",48491,1261,0,-97.8234744,30.5353532
"1437",471415709,2017,"RECYCLED LOVE ANIMAL RESCUE","4751 LUBBOCK AVE, FORT WORTH, TX 76115",48439,0,0,-97.3562653,32.6788337
"1438",471602215,2017,"EDWARDS AQUIFER CONSERVANCY","900 E QUINCY ST, SAN ANTONIO, TX 78215",48029,145921,57527,-98.4858972,29.4392207
"1439",471924312,2016,"KEEP HOWE BEAUTIFUL","PO BOX 518, HOWE, TX 75459",48181,3060,439,-96.6121823,33.505825
"1440",473051483,2017,"ZILKER BOTANICAL GARDEN CONSERVANCY NON-PROFIT CORPORATION","2220 BARTON SPRINGS RD, AUSTIN, TX 78746",48453,27947,307110,-97.771468,30.2687172
"1441",510204049,2017,"WESTCAVE OUTDOOR DISCOVERY CENTER","24814 HAMILTON POOL RD, ROUND MTN, TX 78663",48031,1221318,626046,-98.140838,30.339045
"1442",510225607,2018,"TEXAS GARDEN CLUBS INC","PO BOX 5048, KINGWOOD, TX 77339",48339,0,0,-95.2470187,30.0503681
"1443",522422392,2017,"TEXAS PUBLIC INTEREST RESEARCH GROUP EDUCATION FUND INC","815 BRAZOS ST STE 600, AUSTIN, TX 78701",48453,0,0,-97.740254,30.2702509
"1444",541876544,2016,"SERENGETI FOUNDATION","19100 HAMILTON POOL RD, DRIPPING SPGS, TX 78620",48209,11120099,3918752,-98.0700056,30.2894473
"1445",562591697,2017,"ENVIRONMENT TEXAS RESEARCH AND POLICY CENTER INC","200 E 30TH ST, AUSTIN, TX 78701",48453,566163,379619,-97.7364718,30.2937877
"1446",611490192,2017,"DALLAS WOODS AND WATERS CLUB","14841 N DALLAS PARKWAY, DALLAS, TX 75083",48113,5342,9867,-96.8240044,32.9495401
"1447",611559641,2017,"TEXAS LIONS EYEGLASS RECYCLING CENTER FOUNDATION","2550 FLYNT, MIDLAND, TX 79701",48329,267251,79029,-102.0993789,31.9790904
"1448",710861925,2016,"ECOSUSTAIN","1076 HIDDEN HILLS DR, DRIPPING SPGS, TX 78620",48209,0,1,-98.0303674,30.2065526
"1449",736174958,2017,"ELISE V CANN TR","PO BOX 831041, DALLAS, TX 75283",48113,946782,385435,-96.8,32.84
"1450",740676255,2016,"ASBESTOS WORKERS LOCAL 22 GENERAL","2210 WICHITA ST, PASADENA, TX 77536",48201,830870,1236597,-95.1783204,29.6799645
"1451",741051987,2017,"TEXAS WATER CONSERVATION ASSOCIATION","3755 S CAPITAL OF TEXAS HWY, AUSTIN, TX 78704",48453,143913,1352109,-97.8000041,30.2431916
"1452",741361102,2017,"TEXAS LAND TITLE ASSOCIATION INC","1717 W 6TH ST STE 120, AUSTIN, TX 78703",48453,5046431,5530375,-97.7652697,30.2758029
"1453",741587880,2017,"HOUSTON ARBORETUM & NATURE CENTER","4501 WOODWAY DR, HOUSTON, TX 77024",48201,19806052,4014909,-95.4519727,29.7652145
"1454",741611738,2017,"PONDEROSA FOREST MAINTENANCE ASSOCIATION","PO BOX 219320, HOUSTON, TX 77290",48201,854518,336566,-95.444981,30.0187142
"1455",741648152,2017,"NORCHESTER MAINTENANCE FUND INC","11000 CORPORATE CENTRE DR STE 150, HOUSTON, TX 77041",48201,299747,352166,-95.5603333,29.8416488
"1456",741689282,2017,"CORPUS CHRISTI AREA OIL SPILL CONTROL ASSOCIATION","PO BOX 717, CORP CHRISTI, TX 78403",48355,977624,573835,-97.3984652,27.797345
"1457",741708558,2017,"GREENWOOD FOREST FUND INC","12700 CHAMPION FOREST DR, HOUSTON, TX 77066",48201,1165076,1014411,-95.5100257,29.9765915
"1458",741750209,2017,"WOODLAND TRAILS NORTH COMMUNITY IMPROVEMENT ASSOCIATION","PO BOX 9184, THE WOODLANDS, TX 77042",48201,944746,194539,-95.4612625,30.1658207
"1459",741918040,2017,"TEXAS MINING AND RECLAMATION ASSOCIATION","2802 FLINTROCK TRACE NO 230, AUSTIN, TX 78701",48453,309564,1015343,-97.9717599,30.3364718
"1460",741936182,2017,"LAKE CONROE ASSOCIATION","PO BOX 376, WILLIS, TX 77378",48339,0,0,-95.4799418,30.4249276
"1461",741969689,2017,"WATER ENVIRONMENT ASSOCIATION OF TEXAS","1825 FORTVIEW RD STE 102, AUSTIN, TX 78704",48453,1275691,968676,-97.7867077,30.2301442
"1462",741983478,2017,"FRONTERA AUDUBON SOCIETY","1101 S TEXAS BLVD, WESLACO, TX 78596",48215,500819,177190,-97.9899755,26.1479448
"1463",742010402,2017,"CHAMPION FOREST MAINTENANCE FUND INC","5295 HOLLISTER ST, HOUSTON, TX 77040",48201,905004,492271,-95.5069529,29.8440684
"1464",742130626,2017,"SAVE BARTON CREEK ASSOCIATION","910 W ANDERSON LN, AUSTIN, TX 78763",48453,281639,2123820,-97.7140627,30.3484075
"1465",742244183,2018,"NETWORK POWER TEXAS","7421 SAGE OAK ST, LIVE OAK, TX 78217",48029,0,0,-98.3422783,29.5523791
"1466",742250898,2017,"ALAMO HEIGHTS TERRELL HILLS GARDEN CLUB INC","5108 BROADWAY ST STE 216, SAN ANTONIO, TX 78209",48029,163239,68170,NA,NA
"1467",742253593,2017,"CROWES NEST FARM INC","10300 TAYLOR LN, MANOR, TX 78653",48453,1184230,274035,-97.5325068,30.3012834
"1468",742258347,2017,"ASSOCIATED BUILDERS & CONTRACTORS INC","PO BOX 2584, CORP CHRISTI, TX 78403",48355,1175125,561889,-97.3984652,27.797345
"1469",742276131,2018,"CASTRO GARDEN CLUB","702 FLORENCE ST, CASTROVILLE, TX 78009",48325,0,0,-98.8772681,29.3524705
"1470",742287354,2017,"KEEP EL PASO BEAUTIFUL","635 FRONTERA RD, EL PASO, TX 79997",48141,10630,3036,-106.574704,31.81255
"1471",742350796,2017,"LAKES MASTER ASSOCIATION INC","7502 VENICE DR, CORP CHRISTI, TX 78413",48355,211297,234780,-97.4129361,27.6760674
"1472",742387541,2017,"KEEP AUSTIN BEAUTIFUL INC","55 NORTH I35 STE 215, AUSTIN, TX 78702",48453,508833,1135070,-97.7359037,30.2560245
"1473",742518996,2016,"WESTERN TRAILS GROUP","1800 FORTVIEW RD, AUSTIN, TX 78704",48453,4477,72526,-97.7854162,30.2301516
"1474",742536799,2015,"AUSTIN RIVER CITY REC ERS INC","11021 CHERISSE DR, AUSTIN, TX 78739",48453,75538,835322,-97.9250911,30.185709
"1475",742538984,2017,"RIVERSIDE NATURE CENTER ASSOCIATION","150 FRANCISCO LEMOS ST S, KERRVILLE, TX 78028",48265,928830,196114,-99.1486854,30.0501276
"1476",742564700,2016,"FRIENDS OF CIBOLO WILDERNESS","PO BOX 9, BOERNE, TX 78006",48259,4390119,1893630,-98.7274441,29.7960334
"1477",742569827,2017,"TREE FOLKS INC","PO BOX 1395, DEL VALLE, TX 78617",48453,0,0,-97.6472349,30.2091069
"1478",742586243,2017,"RECYCLING COUNCIL OF TEXAS","5785 E HOUSTON ST, SAN ANTONIO, TX 78220",48029,221432,260667,-98.3767263,29.4225496
"1479",742594191,2016,"TEXAS GARDEN CLUBS INC","PO BOX 918, RIO GRANDE CY, TX 78582",48427,0,415,-98.7921836,26.5720043
"1480",742600978,2017,"BEXAR COUNTY MASTER GARDENERS","3355 CHERRY RIDGE ST STE 208, SAN ANTONIO, TX 78230",48029,305830,58323,-98.5480286,29.5097532
"1481",742681873,2016,"CENTRAL TEXAS RESOURCE CONSERVATION AND DEVELOPMENT COUNCIL","PO BOX 1295, TAYLOR, TX 76574",48491,2760,6378,-97.4094438,30.5707551
"1482",742687511,2017,"TEXAS ORGANIC FARMERS AND GARDENERS ASSOCIATION","PO BOX 650053, AUSTIN, TX 78621",48021,424119,521878,-97.3732655,30.3431045
"1483",742687805,2016,"TEXAS CONSERVATION SCIENCE INC","4800 QUICKSILVER BLVD, AUSTIN, TX 78744",48453,6079,84092,-97.7569708,30.1737687
"1484",742690667,2017,"HERB SOCIETY OF AMERICA PIONEER UNIT","PO BOX 23, ROUND TOP, TX 78954",48149,92036,65544,-96.6960867,30.0652201
"1485",742697896,2017,"NATIVE PLANT SOCIETY OF TEXAS","PO BOX 3017, FREDERICKSBRG, TX 78624",48171,398989,282461,-98.8866218,30.2861496
"1486",742714211,2017,"TEXAS ASSOCIATION OF RESOURCE CONSERVATION & DEVELOPMENT AREAS","PO BOX 2533, VICTORIA, TX 77902",48469,821082,251663,-97.01,28.8
"1487",742768391,2017,"CLEAN AIR FORCE OF CENTRAL TEXAS","PO BOX 29225, AUSTIN, TX 78755",48453,84496,78758,-97.7430608,30.267153
"1488",742866967,2017,"TEXAS WATER FOUNDATION INC","PO BOX 13252, AUSTIN, TX 78711",48453,62469,153405,-97.7430608,30.267153
"1489",742883847,2016,"A NURTURED WORLD INC","6404 WILBUR DR, AUSTIN, TX 78757",48453,0,0,-97.7449168,30.3424454
"1490",742884531,2017,"BEXAR LAND TRUST INC","PO BOX 6250, SAN ANTONIO, TX 78209",48029,4699225,415108,-98.5677274,29.5129128
"1491",742907255,2017,"HILL COUNTRY LAND TRUST INC","PO BOX 1724, FREDERICKSBRG, TX 78624",48171,364516,46338,-98.8719843,30.2752011
"1492",742927796,2017,"FRIENDS OF ENCHANTED ROCK STATE NATURAL AREA INC","8626 TESORO DR, SAN ANTONIO, TX 78624",48171,131154,59919,-98.4532861,29.5186176
"1493",742948145,2017,"HILL COUNTRY CONSERVANCY INC","PO BOX 163125, AUSTIN, TX 78716",48453,10309385,2060769,-97.8229321,30.2945971
"1494",742955600,2017,"WOODS FOUNDATION","755 E MULBERRY AVE STE 600, SAN ANTONIO, TX 78212",48029,1423329,1333495,-98.4796593,29.4570999
"1495",742989863,2017,"PINES AND PRAIRIES LAND TRUST","PO BOX 737, BASTROP, TX 78602",48021,3329614,133807,-97.3152701,30.1104947
"1496",742990805,2017,"TEXAS PUBLIC INTEREST RESEARCH GROUP INC","200 E 30TH ST, AUSTIN, TX 78701",48453,123063,71349,-97.7364718,30.2937877
"1497",743008249,2017,"NATIONAL NETWORK OF ABORTION FUNDS","PO BOX 684949, AUSTIN, TX 78768",48453,934824,986604,-97.74,30.27
"1498",743016886,2015,"SPJST EDUCATION AND NATURE CENTER","2001 WALDECK RD, LEDBETTER, TX 78946",48149,2122592,363969,-96.7739971,30.0807831
"1499",746046937,2017,"TRAVIS AUDUBON SOCIETY INC","3710 CEDAR ST STE 5, AUSTIN, TX 78705",48453,7107082,502915,-97.7353473,30.300459
"1500",746059311,2017,"SOCIETY OF INDEPENDENT PROFESSIONAL EARTH SCIENTISTS","4925 GREENVILLE AVE STE 1106, DALLAS, TX 75206",48113,36915,230495,-96.7710585,32.8472665
"1501",746059676,2017,"TEXAS GARDEN CLUBS INC","3310 N NEW BRAUNFELS AVE, SAN ANTONIO, TX 78209",48029,310763,162014,-98.4603663,29.4580739
"1502",746060646,2017,"AUSTIN AREA GARDEN CENTER INC","2220 BARTON SPRINGS RD, AUSTIN, TX 78746",48453,283617,287576,-97.771468,30.2687172
"1503",746062219,2017,"TEXAS RECREATION & PARK SOCIETY","PO BOX 5188, JONESTOWN, TX 78645",48453,1442607,947054,-97.923265,30.492918
"1504",746068995,2017,"TEXAS SOCIETY OF PROFESSIONAL SURVEYORS","PO BOX 742213, HOUSTON, TX 77274",48201,0,0,-95.4968272,29.7072725
"1505",746069002,2017,"MESQUITE TRAIL DRIVERS ASSOCIATION","PO BOX 38, ADKINS, TX 78101",48029,48687,116058,-98.2372329,29.3930129
"1506",746069809,2017,"AUSTIN WOODS AND WATERS CLUB","PO BOX 80022, AUSTIN, TX 78708",48453,63867,59335,-97.7051165,30.3911673
"1507",746077170,2017,"BAYOU BEND GARDENS ENDOWMENT","PO BOX 6826, HOUSTON, TX 77265",48201,7052262,1519675,-95.3905328,29.7256229
"1508",746106107,2015,"BEAUTIFY CORPUS CHRISTI ASSOCIATION","545 N UPPER BROADWAY ST, CORPUS CHRISTI, TX 78466",48355,25845,51060,-97.3964971,27.796032
"1509",746203782,2017,"GALVESTON BAY CRUISING ASSOCIATION INC","1500 MARINA BAY DR BUILDING, CLEAR LAKE SHORES, TX 77565",48167,72001,67754,-95.0377357,29.5457398
"1510",750468867,2017,"OAK GROVE MEMORIAL GARDENS","1413 E IRVING BLVD, IRVING, TX 75060",48113,4757886,2983657,-96.9292291,32.8093356
"1511",750771007,2017,"TEXAS FORESTRY ASSOCIATION","PO BOX 1488, LUFKIN, TX 75902",48005,528050,867116,-94.7235939,31.3374423
"1512",750873312,2016,"OAK CLIFF SOCIETY OF FINE ARTS","PO BOX 222332, DALLAS, TX 75222",48113,712918,57210,-96.8,32.7799975
"1513",750968821,2017,"AMARILLO BOTANICAL GARDENS","1400 STREIT DR, AMARILLO, TX 79106",48375,6059403,273726,-101.9152488,35.1977481
"1514",751090630,2017,"GREENWAY PARKS HOME OWNERS ASSOCIATION","PO BOX 191185, DALLAS, TX 75219",48113,688216,278093,-96.789215,32.82181
"1515",751365606,2017,"ARBORETUM INC","PO BOX 131302, TYLER, TX 75713",48423,51438,246,-95.3,32.35
"1516",751707293,2016,"TEXAS GAME WARDEN ASSOCIATION INC","4367 FM 1047, HAMILTON, TX 76531",48193,900674,250865,-98.3379135,31.5252683
"1517",751833438,2017,"WOODS AND WATERS FOUNDATION","14841 N DALLAS PARKWAY, DALLAS, TX 75080",48113,22231,0,-96.8240044,32.9495401
"1518",751879329,2017,"LAKE GRANBURY AREA BEAUTIFICATION COUNCIL INC","PO BOX 1921, GRANBURY, TX 76048",48221,0,0,NA,NA
"1519",752132135,2017,"ABILENE CLEAN AND PROUD INC","PO BOX 60, ABILENE, TX 79604",48441,0,0,-99.7322905,32.4520305
"1520",752307599,2017,"TNT JUDGES STUDY CLUB","2904 VINSON LN, PLANO, TX 75093",48085,0,0,-96.8156316,33.0399377
